phase,prompt_id,family,tail,label,d_n_active_features,d_edge_density,d_mean_top50_score,d_top10_over_top50,d_layer_entropy,d_mean_error_node_weight,d_logit_gap,d_layer_stats_mean,d_layer_stats_std,d_layer_stats_median,d_layer_stats_entropy_bits,d_topk20_score_total,d_topk20_score_gini,d_density_at_0.50,d_density_at_0.60,d_density_at_0.70,d_density_at_0.80,d_density_at_0.90,d_density_at_0.95,d_density_at_0.99,d_n_edges_at_0.50,d_n_edges_at_0.60,d_n_edges_at_0.70,d_n_edges_at_0.80,d_n_edges_at_0.90,d_n_edges_at_0.95,d_n_edges_at_0.99,d_n_edges_total_at_0.50,d_n_edges_total_at_0.60,d_n_edges_total_at_0.70,d_n_edges_total_at_0.80,d_n_edges_total_at_0.90,d_n_edges_total_at_0.95,d_n_edges_total_at_0.99,d_n_kept_at_0.50,d_n_kept_at_0.60,d_n_kept_at_0.70,d_n_kept_at_0.80,d_n_kept_at_0.90,d_n_kept_at_0.95,d_n_kept_at_0.99,d_n_nodes_total_at_0.50,d_n_nodes_total_at_0.60,d_n_nodes_total_at_0.70,d_n_nodes_total_at_0.80,d_n_nodes_total_at_0.90,d_n_nodes_total_at_0.95,d_n_nodes_total_at_0.99
l1_l2,tri_v2_060,geometry_claim,true_or_false,false,30.0,-0.013028309786212958,0.0010480511292553275,0.11821797671071949,-0.174893815492704,0.005119651556015015,-1.3738613695037227,-0.2704556995103182,-0.253934137509237,0.0,-0.03377870219926482,0.03411977977884817,0.20812154025717736,-0.021523191292189908,-0.017221938887084204,-0.018605045625455313,-0.01490811500317965,-0.012690541902381697,-0.012596884348939213,-0.011592010107987438,-4723.0,-12692.0,-46722.0,-103066.0,-252283.0,-478048.0,-754578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0,1.0,11.0,37.0,57.0,47.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_061,numeric_validity,the_answer_is,false,434.0,0.001981575730797963,0.004467017798706365,0.1577839051130196,0.42783578307107195,0.0051909685134887695,-3.250246782867152,-0.14670045007263965,-0.07626765901438315,0.0,-0.019018789974471595,0.1540742250817857,0.20249895913561985,0.01271271415022207,0.0013172440956576714,0.0030006869409953674,0.0029422320625568654,0.0004112649656449474,-0.0006791811193606334,-0.001558781279721505,-7287.0,-27365.0,-68566.0,-129747.0,-257035.0,-286327.0,-229956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.0,-135.0,-171.0,-185.0,-185.0,-139.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_062,numeric_validity,answer_colon,true,491.0,0.01163995658539596,0.005956496343424078,0.08127855301724513,-0.002768858759678139,0.0021032392978668213,-1.506069188258922,-0.29911716645035646,-0.190701539378618,0.0,-0.03502223789720915,0.22183140940614976,0.04936769875854291,0.01113386905204794,0.006262448231427659,0.01205500509380708,0.014309764290428878,0.0068201089484096755,0.0059874919963131545,0.004910361194636725,-3865.0,-10528.0,-5461.0,34472.0,62828.0,162687.0,255225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,-70.0,-74.0,-82.0,-63.0,-42.0,-30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_063,numeric_validity,the_answer_is,false,295.0,0.00544155913910685,0.005240503202876425,0.15602174647867434,0.4528972773779252,0.013806283473968506,-2.8699887242675146,-0.2686419280031469,-0.15867759308133067,0.0,-0.030727829786415306,0.1835967146416806,0.1957878250762907,0.027023471975555213,0.015006357068419518,0.00555773142251087,0.007201108731743594,0.005647954423322804,0.004348513147299254,0.0018171980345325078,-11000.0,-40947.0,-124116.0,-252427.0,-371228.0,-326648.0,-143132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.0,-212.0,-281.0,-341.0,-322.0,-249.0,-106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_064,numeric_validity,the_answer_is,false,116.0,0.007130116221165106,0.004116556323897384,0.12866177406868928,0.4509694059867382,-0.0032102465629577637,-2.1296478037352493,-0.27045018117633113,-0.1590533742249418,0.0,-0.03130419114897798,0.13440665106463712,0.1848372698739023,0.015136210372984349,0.007821009734531315,0.008936424591196757,0.008466872963016542,0.005523146597809447,0.003607783652859742,0.0016521893747688532,-7969.0,-26470.0,-58885.0,-120318.0,-173737.0,-145136.0,-50105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-137.0,-170.0,-212.0,-199.0,-149.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_065,numeric_validity,answer_colon,true,500.0,0.008624910164904076,0.006391303056443576,-0.02508957730003092,0.12513559564933185,-0.02226710319519043,2.251744635632605,-0.26395565100340157,-0.15559171924398996,0.0,-0.031841184953528945,0.23047710029641166,-0.05226461262745724,0.03782096193037454,0.012154643421048106,0.010182792937672186,0.010471276730383894,0.005893167958063855,0.005897696814823078,0.006121109549526743,-204.0,-6512.0,-9202.0,22089.0,106034.0,285143.0,444597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,-60.0,-63.0,-45.0,-2.0,41.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_066,numeric_open,answer_colon,true,131.0,-0.004917258728100046,-2.603780438903413e-07,0.04276720080088847,-0.472085185564846,-0.017524778842926025,-3.1237605523817624,-0.24304581212137677,-0.19089070923689455,-1.0,-0.02555505747224629,-6.7900642397589195e-06,0.03864791104239146,0.0003011997228805907,-0.012111983435585505,-0.008577932852867953,-0.005940871432441597,-0.0010687710314864207,0.0030520368492094607,0.0064848629955450154,5903.0,14730.0,54370.0,144826.0,327007.0,477112.0,567509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,88.0,151.0,218.0,236.0,178.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_067,numeric_validity,true_or_false,false,35.0,-0.014636464163745297,0.0014451980884769,0.1175142266857151,-0.07329277952564528,0.010003149509429932,-2.247523173992109,-0.3730364265911703,-0.25618185379976044,-1.0,-0.04761023737857428,0.047291279337514425,0.18778958044857472,-0.036586923018050777,-0.024660653909975128,-0.01867995507005446,-0.01656063053906362,-0.014764642860890825,-0.012572641230490261,-0.010828200416541117,-6718.0,-17921.0,-38776.0,-96294.0,-256811.0,-425221.0,-694556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,4.0,28.0,59.0,89.0,74.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_068,numeric_validity,answer_colon,true,594.0,0.01471507910839999,0.0064835684589343145,0.09519342476602516,0.15701925145964157,-0.004667729139328003,2.87897637816795,-0.26386590218214323,-0.17412627933437186,0.0,-0.03118490502328175,0.23913565115071833,0.023217801832070062,0.04361495405886898,0.01416480443832513,0.017869998974599677,0.017664306243322603,0.012163096132542156,0.009982111575262104,0.008174745230283387,-2563.0,-12577.0,-12603.0,15370.0,118261.0,253740.0,447483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73.0,-99.0,-118.0,-137.0,-109.0,-80.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_069,numeric_validity,the_answer_is,true,152.0,-0.008208654234676385,0.006284544324480521,0.10514322709231028,0.1709695425914246,0.006487935781478882,0.7532417204473643,-0.26127888269229516,-0.1217825942310009,0.0,-0.029325831697237348,0.22937961005300167,0.10643435110291422,0.017988185601732043,-0.011506401701085633,-0.008786662012052693,-0.008122284889321235,-0.004795476080580785,-0.0032420343128556905,-0.003027640081497668,-7071.0,-33145.0,-85485.0,-175144.0,-258446.0,-277535.0,-258269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.0,-135.0,-161.0,-158.0,-115.0,-84.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_070,numeric_validity,true_or_false,false,-66.0,-0.015267917256021057,0.001597487475391972,0.1207053050389581,-0.11607612929412658,0.009467869997024536,-1.8763655522164475,-0.4072545224081896,-0.2670796183286228,-1.0,-0.044859157938029526,0.052410504353247234,0.19781125149501674,-0.041271234282448666,-0.02721713278181312,-0.021527029162984268,-0.01714966525982825,-0.015413410323916327,-0.01346870740170733,-0.011401539231281649,-8147.0,-21755.0,-49544.0,-106423.0,-281214.0,-461586.0,-721626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-4.0,22.0,53.0,84.0,76.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_071,numeric_validity,answer_colon,false,576.0,0.010524418309945882,0.0037868518324103207,0.028826247608920164,0.03963223685026751,-0.018842041492462158,-5.064144272929752,-0.2537681887973182,-0.1772586150224491,0.0,-0.031130297892207004,0.139699942083098,0.049292468864217176,0.037593509955018256,0.017420321666032357,0.015673624386597085,0.011586977439971863,0.006387223931486108,0.00500465791358734,0.004969588768717476,2725.0,5460.0,24236.0,75671.0,187553.0,322329.0,366628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-8.0,0.0,17.0,49.0,77.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_072,geometry_claim,the_answer_is,true,351.0,-0.00900561694198436,0.006783482676837593,0.12223424514103898,-0.0003175543299942518,0.0025119781494140625,2.5026748737148448,-0.2239217481130389,-0.23404201131101132,-1.0,-0.036870984072407076,0.25985330846742727,0.10964258535786792,-0.0012680135627216593,-0.00836801514299057,-0.010809089499320218,-0.009047590133158812,-0.004085612054951643,-0.0010140740278702653,0.0023736155670633363,-4310.0,-14344.0,-28788.0,-18009.0,116571.0,226544.0,209808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0,-46.0,-17.0,58.0,160.0,157.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_073,numeric_validity,true_or_false,false,-11.0,-0.012667956803307262,0.0010231813574318948,0.11008383734548444,-0.17301516292662011,0.009972721338272095,-2.13143389149019,-0.3452439539695824,-0.22324746665603623,-1.0,-0.038754586629945464,0.0336207545351499,0.2002536877272546,-0.033725285560203294,-0.019110827582323076,-0.014763306583961466,-0.014223035599798234,-0.012448148742927767,-0.00986252655718417,-0.008032427196671632,-7362.0,-17521.0,-39508.0,-106137.0,-237323.0,-337387.0,-513802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,-17.0,-5.0,10.0,45.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_074,numeric_validity,the_answer_is,true,149.0,-0.006071491692880265,0.005158441079074692,0.08644485942005764,0.13196959651875595,0.015760362148284912,-2.3777910478853688,-0.31570842050436276,-0.2047352343284654,0.0,-0.03335292195950679,0.18206989832833642,0.08794140498645808,0.012510493633945297,0.0008207653373158985,-0.00917597502690018,-0.006480916303967077,-0.00353288706978927,-0.003367843688777239,-0.0015045156599662324,-7181.0,-25603.0,-72987.0,-150098.0,-258268.0,-308169.0,-201725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0,-129.0,-143.0,-150.0,-141.0,-103.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_075,numeric_validity,true_or_false,true,100.0,-0.01733714570148087,0.0019230707695896854,0.12456553348236321,-0.038770930832431105,0.011031299829483032,-2.1216198397642954,-0.3992365921901282,-0.23855836751423354,-1.0,-0.041898962003268814,0.06340766806351894,0.1963382876802741,-0.04794291592924568,-0.026750580840174676,-0.02381772734671808,-0.019139539388943083,-0.017277501437872822,-0.015148219481170205,-0.01254764312892695,-11188.0,-28552.0,-76890.0,-174321.0,-417229.0,-620560.0,-845518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,-32.0,-23.0,-7.0,25.0,34.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_076,numeric_validity,the_answer_is,true,217.0,-0.010318195882386527,0.005785248787706223,0.09060644285107783,0.17728416371566746,-0.0037903189659118652,-0.2508460462042257,-0.29074703728034024,-0.18657960335131385,0.0,-0.033555888243163245,0.20796745186271437,0.06896188273888809,-0.0024854617573412396,-0.02122893780477947,-0.011469028817198912,-0.010518132836473904,-0.006521671362356096,-0.0038692694716447873,-0.0037188952170732203,-9005.0,-37268.0,-83745.0,-170619.0,-245962.0,-213416.0,-253871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.0,-129.0,-143.0,-129.0,-79.0,-36.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_077,numeric_validity,the_answer_is,true,198.0,-0.007758884971092339,0.006317076820087095,0.11720589660677533,0.16820068382974673,0.0029109716415405273,-0.3712156260095565,-0.2999721451901607,-0.17386045261497873,0.0,-0.03744814911674332,0.22979517999920063,0.11559083228855543,0.00926675630591342,-0.016641076805330945,-0.00756896250845937,-0.007737139341802535,-0.004381074889162062,-0.003373549855716501,-0.0029834439729362616,-8137.0,-36423.0,-84695.0,-179404.0,-263368.0,-285653.0,-256422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.0,-140.0,-164.0,-166.0,-124.0,-86.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_078,numeric_validity,answer_colon,true,573.0,0.0027893059981310697,0.003607688843039796,-0.0019598065896417882,0.17185500145613464,-0.011900603771209717,-3.3721418198718154,-0.2611731189059938,-0.15889842432468093,0.0,-0.032656370377198485,0.12463721015956253,0.07128344988096197,0.005168867609340183,0.0005580669356096968,0.0001881844629643692,0.002661329266344853,0.0018584771643875286,0.00426660577000218,0.008162885333063002,2445.0,8986.0,37846.0,133786.0,333500.0,573885.0,700349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,48.0,100.0,163.0,222.0,235.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_079,numeric_validity,answer_colon,false,437.0,0.013956143487213316,0.004424945977516473,0.07479590025067306,0.13041777478839434,-0.013701796531677246,-4.8136602523572005,-0.25625328332222885,-0.1603106630543758,0.0,-0.031999883772124704,0.1671678040875122,0.07245868490558421,0.02571146647397282,0.013741938666281012,0.013603660482101626,0.01632097466377061,0.012307780986838684,0.010270362853908144,0.00860915998054837,-1862.0,-6503.0,-9306.0,24355.0,137550.0,280425.0,447653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.0,-62.0,-79.0,-101.0,-87.0,-64.0,-48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_080,geometry_claim,the_answer_is,false,314.0,-0.005177474160777171,0.005747827552841045,0.10302324867464907,0.18750951699532248,0.0028443634510040283,-1.1204270634521394,-0.20820345545107877,-0.2110637917261906,0.0,-0.03064958332729706,0.2185906036174856,0.08425196291057502,-0.00010919377042836742,-0.005277431963801926,-0.007807792068022679,-0.004753377645845408,-0.0030353884630349437,-0.002778500296030273,-0.00133007510646857,-5608.0,-20324.0,-53226.0,-61841.0,-25568.0,-60118.0,-90405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,-73.0,-78.0,-33.0,32.0,30.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_081,numeric_open,answer_colon,true,138.0,-0.0005977259630697979,-1.1817890906229422e-06,0.06543426139161668,-0.4714217061232162,-0.01606374979019165,-3.1465988343116793,-0.22873544686421177,-0.16638080544805334,0.0,-0.016338112195493082,-3.003485055330657e-05,0.06999307012487616,0.008104530155647244,-0.008856352542820356,-0.006884026316567343,-1.5079890411384689e-06,0.0026455646760545626,0.004068863418829172,0.007188364687429338,1497.0,541.0,24835.0,138405.0,321182.0,428525.0,592074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,87.0,153.0,168.0,129.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_082,numeric_validity,the_answer_is,false,227.0,0.004332847874058937,0.004711675474827644,0.14993093969148474,0.4286301952699647,0.006854206323623657,-3.251354781565989,-0.24189280459467,-0.15013942886580622,0.0,-0.027594228967431356,0.16265951692548697,0.19602353961082267,0.021406566258243165,0.013661925457356144,0.007760821485285868,0.005345909665230492,0.005779767385775347,0.0034555829012840045,0.0016478520016617593,-8503.0,-29769.0,-84692.0,-195190.0,-252519.0,-220200.0,-77487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.0,-163.0,-211.0,-262.0,-248.0,-178.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_083,numeric_validity,answer_colon,false,356.0,0.006136233029432031,0.004117109375074506,0.028697097657354176,0.06884063593247847,-0.005164027214050293,-4.566741378945653,-0.2978127354651523,-0.1369876226385891,0.0,-0.03103370054430954,0.154400025610812,0.03464764381777763,0.04144436534947485,0.013261906377783433,0.009551468059363577,0.00699276473669283,0.002648482848056327,0.0020401300821674684,0.0017849447305857968,1337.0,-448.0,3529.0,22208.0,52303.0,101146.0,107186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,-31.0,-29.0,-22.0,1.0,14.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_084,geometry_claim,true_or_false,false,-61.0,-0.01078559993300951,0.0011565890641213627,0.11797369263890156,-0.30019385506180996,0.006034880876541138,-1.3756234582781943,-0.2221632644622158,-0.21915602079612118,0.0,-0.03256540159906507,0.037754435197712155,0.20092866912890095,-0.021026277694726314,-0.01747300845289307,-0.015504110089952783,-0.012288578288360441,-0.012293649801765144,-0.01278903402752743,-0.0115280733256449,-3944.0,-10141.0,-28923.0,-60934.0,-207386.0,-444053.0,-726543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,12.0,31.0,60.0,82.0,70.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_085,numeric_validity,answer_colon,true,507.0,-0.0010158342660110675,0.0033556539181154223,-0.01807562708346555,0.29947514487242444,-0.01062282919883728,-5.6238954760788715,-0.24833773370524526,-0.15848930148079798,0.0,-0.02862640338486866,0.1157990600913763,0.032745160068225976,0.0024757872410033077,-0.0021920248013677646,-0.0039333894788537715,-0.0016229182683204502,0.0006078238575422668,0.0031716996271984876,0.007999935668321967,2232.0,8538.0,34362.0,124534.0,347687.0,591367.0,720874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,49.0,104.0,180.0,249.0,266.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_086,numeric_validity,true_or_false,false,-78.0,-0.012335589007577558,0.0009463757679623086,0.11470821167992507,-0.1340580035824428,0.010127812623977661,-2.248480646736982,-0.3796716985914479,-0.24463811734412033,-1.0,-0.042606082616391205,0.031286576830098056,0.20894570493400969,-0.03489722203468651,-0.021289211555646392,-0.015753699339575516,-0.013832817020332178,-0.012875400574422768,-0.01000011803071546,-0.007892600147931833,-7450.0,-18848.0,-42103.0,-102504.0,-250289.0,-346374.0,-497899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-16.0,-5.0,11.0,44.0,43.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_087,numeric_validity,answer_colon,false,443.0,0.012633157965121752,0.004860772235551849,0.08276699899406492,0.11569696084621706,0.005092501640319824,-5.122276411408935,-0.3045389640183913,-0.18304903036250053,0.0,-0.0313273455095775,0.18427178903948516,0.06594479597269348,0.03343637335629923,0.014321648481751825,0.011487879842313975,0.014903613654880743,0.010426876086892967,0.00803526852580913,0.006659723422756336,-2142.0,-10924.0,-24455.0,-10840.0,49679.0,142270.0,307805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.0,-83.0,-104.0,-132.0,-120.0,-91.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_088,numeric_open,answer_colon,true,196.0,0.0016390149866055692,-1.6613912612228887e-06,0.07319301825248631,-0.43351208130962116,-0.011694192886352539,-2.487487281475757,-0.20954339440624103,-0.16462012333391662,-1.0,-0.018385968595837632,-4.216425841718774e-05,0.0841943512039812,0.009926546088880939,-0.00580030262983372,-0.0057851350899982,0.002201708618720072,0.004887084399081948,0.006375515344892696,0.009066719238037424,5122.0,12487.0,51580.0,202650.0,443281.0,583925.0,720080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,61.0,129.0,197.0,208.0,156.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_089,numeric_open,answer_colon,true,114.0,-0.003919389852582902,-2.8331968680461724e-07,0.06774095736837754,-0.4821920471324743,-0.013541728258132935,-2.84186271479982,-0.24450766968352333,-0.19118896358254744,-1.0,-0.02346777067236161,-7.175721306040828e-06,0.05132712774463999,-0.014932829919795054,-0.009127432987061118,-0.007870026979571398,-0.0041777671057887655,0.0013316915307555188,0.0037620984668362,0.0062934293382155004,363.0,6487.0,29051.0,109288.0,326398.0,456094.0,524049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,50.0,98.0,159.0,189.0,147.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_090,numeric_validity,answer_colon,true,540.0,0.0053040301846785515,0.006319704497582279,-0.010094643167913864,0.05130525523394791,-0.003490924835205078,1.628978952322052,-0.28662341409944503,-0.14711224972338233,0.0,-0.02715673998410839,0.22926871973322704,-0.01738277125171117,0.03142620291253331,0.0028124259057312473,0.001030639420745355,0.006647723153781732,0.004757381951702527,0.0033787760188903615,0.003320814274514472,-711.0,-8838.0,-22941.0,-13523.0,63496.0,154120.0,229000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-55.0,-65.0,-72.0,-27.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_091,numeric_validity,answer_colon,false,651.0,0.0050782795581386375,0.005793596070725471,-0.025281921274189045,0.0242836613063373,-0.008249670267105103,1.1911917842590065,-0.27667247462686007,-0.15145807166872327,0.0,-0.03301596895299497,0.21044653025455773,-0.022146604532033654,0.02066260856964877,0.0071205473262594965,0.005466407042013233,0.005930932519201598,0.004320561372621018,0.0027457567677872385,0.0030620676326555962,211.0,-659.0,1113.0,22719.0,125826.0,211970.0,248192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,-17.0,-18.0,-14.0,29.0,60.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_092,numeric_validity,answer_colon,true,430.0,0.002785462743918332,0.004769917075755075,0.017217683413177975,0.23147474781553568,-0.008234024047851562,-4.75466979086916,-0.2721011091925565,-0.14237313602572055,0.0,-0.03236428248348133,0.17286803881870583,0.010081714221928995,0.009304376572147582,0.004793841205920579,-2.37500512980382e-05,0.0037466070389833017,0.002424012282023019,0.003990330930896929,0.006090613243123433,-2422.0,-5359.0,-7735.0,13220.0,99810.0,274228.0,449701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-37.0,-20.0,-11.0,40.0,72.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_093,numeric_validity,the_answer_is,false,315.0,-0.004420678224747454,0.003034435269846654,0.04624218184868334,0.14042943730007051,0.01671689748764038,-2.3762728262692843,-0.24563864690928483,-0.1142789122837442,0.0,-0.022598214979550946,0.08856312715488457,0.061309108810619156,-0.024813012541490556,-0.006231864762436784,-0.006349957105453441,-0.004761569278992739,-0.004752309479038708,-0.004650020857546039,-0.00371369536535876,-6137.0,-15111.0,-39814.0,-72145.0,-146102.0,-215189.0,-278413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.0,-54.0,-58.0,-45.0,-24.0,-11.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_094,numeric_validity,true_or_false,true,-19.0,-0.018076110546298402,0.0017104649619250267,0.15630652395569877,-0.026921538576301085,0.013686716556549072,-1.9999773687515203,-0.42499099152570885,-0.26195321863444754,-1.0,-0.042929345159120835,0.05779933394478576,0.2363384936705896,-0.04424467887125627,-0.03074347663621607,-0.024707227045853708,-0.02035727160811071,-0.018721322954561803,-0.01571763494977707,-0.013353405656589934,-9752.0,-29584.0,-70579.0,-159997.0,-411841.0,-603075.0,-874392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.0,-26.0,-5.0,24.0,57.0,58.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_095,numeric_validity,true_or_false,true,-13.0,-0.01653535537899936,0.0015366281376736877,0.13056966546082277,-0.3224676632165622,0.009267598390579224,-1.7536510191991226,-0.3382165278695979,-0.2084851180145133,-1.0,-0.037553326834110834,0.05081322447676939,0.21210781774293003,-0.03085519104658005,-0.024074501584173236,-0.020098769173393233,-0.018881920110118827,-0.016701485720615694,-0.014391559699091783,-0.012265251435453262,-8357.0,-26048.0,-69855.0,-179617.0,-422587.0,-620206.0,-836982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,-41.0,-42.0,-26.0,7.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_096,geometry_claim,the_answer_is,false,342.0,-0.010186704719619688,0.006130652411666233,0.13364533322999012,0.06786466074281661,-0.0006087720394134521,0.4985331858174311,-0.14133040566080624,-0.2021783828073893,0.0,-0.028128490746527568,0.23208076998707838,0.1320151502778617,0.001139774111952374,-0.010227013711215538,-0.011959264696152327,-0.01056912711105884,-0.004576648576076814,3.016179140588604e-05,0.002417006830183255,-4127.0,-17095.0,-38791.0,-25853.0,115741.0,278573.0,242361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-35.0,61.0,169.0,166.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_097,geometry_claim,answer_colon,false,340.0,-0.010187603517898824,0.006105921969283372,0.09095552526397699,0.19546563993962351,-0.009635597467422485,2.3127476685700588,-0.1225770806879698,-0.16373287009215698,0.0,-0.02524250692496821,0.22735256614396349,0.10674280598841379,0.010788506285727972,-0.021595233483777204,-0.013908827032485027,-0.01015296224744558,-0.003145942726384632,-2.526205852523833e-05,0.00391503619602937,-59.0,-7370.0,117.0,60870.0,296535.0,459391.0,434791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,12.0,60.0,163.0,272.0,264.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1_l2,tri_v2_098,geometry_claim,the_answer_is,false,300.0,-0.009767626863383158,0.006332179067539983,0.14620951236492846,-0.011983225647438811,0.004294633865356445,0.12682956974585613,-0.22434880004085223,-0.2161590641266713,0.0,-0.036402770966801334,0.24527208754443564,0.12029053714840399,0.004615236698376879,-0.013278319393878135,-0.012928114121106338,-0.009756567213764777,-0.003810500309511744,-0.0002747224305100493,0.0029005135540164095,-5294.0,-22562.0,-50777.0,-47596.0,85866.0,230606.0,283172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,-74.0,-62.0,21.0,128.0,142.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
